Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2235,Sustainable Ocean Law and Governance,G1,38,38,10,0,10,28,0.00,0.00, LIU NENGYE,SOL
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2235,Sustainable Ocean Law and Governance,G61,7,7,7,0,7,0,0.00,0.00, LIU NENGYE,SOLGPO
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2237,Introduction to Sustainability Law,G1,38,38,5,0,5,33,0.00,0.00," LIU NENGYE, MICHELLE LIM",SOL
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2237,Introduction to Sustainability Law,G61,7,7,3,0,3,4,0.00,0.00," LIU NENGYE, MICHELLE LIM",SOLGPO
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2242,"Digital Media Governance: Law, Policy and Practice",G1,38,38,5,0,5,33,0.00,0.00, FONG WEI LI,SOL
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2242,"Digital Media Governance: Law, Policy and Practice",G61,7,7,7,0,7,0,0.00,0.00, FONG WEI LI,SOLGPO
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2610,"Constitutions, Cultures, and Context(SMU-X)",G1,45,45,8,0,8,37,0.00,0.00, MAARTJE DE VISSER,OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G1,42,42,2,0,1,41,10.00,10.00, HENRY GAO,SOL
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G61,3,3,1,0,1,2,0.00,0.00, HENRY GAO,SOLGPO
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2640,EU-ASEAN Law and Relations(SMU-X),G1,37,37,0,0,0,37,0.00,0.00, PASHA L. HSIEH,SOL
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2640,EU-ASEAN Law and Relations(SMU-X),G61,3,3,1,0,1,2,0.00,0.00, PASHA L. HSIEH,SOLGPO
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MAND2404,Mandarin,G1,45,45,1,0,1,44,0.00,0.00, WANG SHENGYU,OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G1,45,45,3,0,3,42,0.00,0.00, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G10,45,45,3,0,3,42,0.00,0.00, ELIZABETH SU,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G11,45,45,5,0,5,40,0.00,0.00, ER JWEE PING,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G12,45,45,1,0,1,44,0.00,0.00, ER JWEE PING,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G13,45,45,1,0,1,44,0.00,0.00, CHAN KAY MIN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G14,45,45,0,0,0,45,0.00,0.00, CHAN KAY MIN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G2,45,45,1,0,1,44,0.00,0.00, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G3,45,45,5,0,5,40,0.00,0.00, FRANCIS PAVRI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G4,45,45,6,0,6,39,0.00,0.00, FRANCIS PAVRI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G5,45,45,1,0,1,44,0.00,0.00, LOO KHEE SHENG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G6,45,45,5,0,5,40,0.00,0.00, LOO KHEE SHENG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G7,45,45,1,0,1,44,0.00,0.00, LIEW YAH LING,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G8,45,45,3,0,2,43,10.00,10.00, GILBERT TAN YIP WEI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G9,45,45,6,0,5,40,30.00,30.00, ELIZABETH SU,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT1303,Entrepreneurship and Business Creation,G1,45,45,4,0,4,41,0.00,0.00," GOMULYA, DAVID",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT2207,Innovations for Asia’s Smart Cities(SMU-X),G1,45,45,6,0,6,39,0.00,0.00," THOMAS MENKHOFF, KAN SIEW NING, KEVIN CHEONG",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT2211,"Harnessing Robotics, UAVs, and Digital Innovation for Business",G1,45,45,3,0,3,42,0.00,0.00," THOMAS MENKHOFF, EUGENE TAN KHENG BOON, FOONG SHAOHUI, LIONEL CHOK",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MGMT2238,Doing Business with Artificial Intelligence,G1,45,45,1,0,0,45,15.84,15.84," THOMAS MENKHOFF, KAN SIEW NING",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-MLAY2405,Bahasa Melayu,G1,45,45,1,0,1,44,0.00,0.00, SAHRI BIN MD SALLEH,OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR1308,Transformative Leadership(SMU-X),G55,45,21,0,0,0,21,0.00,0.00, PAUL LIM HENG LEONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR1309,Negotiating in Management and Business,G1,45,45,0,0,0,45,0.00,0.00, JARED NAI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR1309,Negotiating in Management and Business,G2,45,45,5,0,5,40,0.00,0.00, JARED NAI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR1309,Negotiating in Management and Business,G3,45,45,8,0,8,37,0.00,0.00, JARED NAI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR1310,Working and Managing in a Digital World,G1,45,45,4,0,4,41,0.00,0.00, RONALD BLEDOW,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-OBHR2247,The Science and Practice of Mindfulness at Work,G1,45,45,0,0,0,45,0.00,0.00, JOCHEN REB,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-POSC2604,Politics of South East Asia,G1,45,45,3,0,3,42,0.00,0.00, NATHAN PENG,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-POSC2604,Politics of South East Asia,G2,45,45,0,0,0,45,0.00,0.00, NATHAN PENG,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-PPPM1311,Collaborative Governance,G1,45,45,6,0,6,39,0.00,0.00, BEOMGEUN CHO,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-PSYC2638,Subjective Well-Being,G1,45,45,0,0,0,45,0.00,0.00, WILLIAM TOV,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-SOCG2637,Deconstructing Singapore Society,G1,45,45,1,0,1,44,0.00,0.00," GEORGE WONG, GEORGE WONG",SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-SSOC2227,Sustainability and Society,G1,45,45,2,0,2,43,0.00,0.00," ANNIKA RIEGER, ANNIKA RIEGER",SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G1,45,45,0,0,0,45,0.00,0.00, WU ZHENGXIAO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G10,45,45,0,0,0,45,0.00,0.00, GAN CHUI GOH,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G11,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G12,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G13,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G14,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G15,45,45,1,0,1,44,0.00,0.00, YEO KENG LEONG,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G16,45,45,0,0,0,45,0.00,0.00, ZHANG YAJIE,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G17,45,45,0,0,0,45,0.00,0.00, ZHANG YAJIE,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G2,45,45,1,0,1,44,0.00,0.00, WU ZHENGXIAO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G3,45,45,0,0,0,45,0.00,0.00, WU ZHENGXIAO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G4,45,45,0,0,0,45,0.00,0.00, LIU SHEW FAN,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G5,45,45,0,0,0,45,0.00,0.00, LIU SHEW FAN,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G6,45,45,1,0,1,44,0.00,0.00, LIU SHEW FAN,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G7,45,45,22,0,22,23,0.00,0.00, ROSIE CHING,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G8,45,45,3,0,3,42,0.00,0.00, ROSIE CHING,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G9,45,45,9,0,9,36,0.00,0.00, ROSIE CHING,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G1,45,45,6,0,6,39,0.00,0.00, HO SHENG CHAO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G2,45,45,5,0,5,40,0.00,0.00, HO SHENG CHAO,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G3,45,45,0,0,0,45,0.00,0.00, ZHANG YAJIE,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-THAI2403,Thai,G1,45,45,17,0,16,29,10.00,10.00, SUKSRI LUMPRASERT,OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-THAI2403,Thai,G2,45,45,19,0,19,26,0.00,0.00, SUKSRI LUMPRASERT,OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G1,25,25,0,0,0,25,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G10,25,25,1,0,1,24,0.00,0.00," THANUSHA RAJ, THANUSHA RAJ",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G11,25,25,1,0,1,24,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G12,25,24,1,0,1,23,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G13,25,24,0,0,0,24,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G14,25,25,1,0,1,24,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G15,25,23,0,0,0,23,0.00,0.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G16,25,24,0,0,0,24,0.00,0.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G17,25,23,0,0,0,23,0.00,0.00," THANUSHA RAJ, THANUSHA RAJ",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G18,25,23,1,0,1,22,0.00,0.00," THANUSHA RAJ, THANUSHA RAJ",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G19,25,23,0,0,0,23,0.00,0.00," CHRISTINE LEE, CHRISTINE LEE",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G2,25,24,3,0,3,21,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G20,25,23,1,0,1,22,0.00,0.00," LOW BEE HONG, LOW BEE HONG",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G21,25,23,1,0,1,22,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G22,25,23,0,0,0,23,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G23,25,23,0,0,0,23,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G24,25,23,0,0,0,23,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G25,25,23,0,0,0,23,0.00,0.00," MABEL TAN CHAI LIN, MABEL TAN CHAI LIN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G26,25,23,0,0,0,23,0.00,0.00," LEE SIEW YAN AGNES, LEE SIEW YAN AGNES",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G27,25,23,1,0,1,22,0.00,0.00," LEE SIEW YAN AGNES, LEE SIEW YAN AGNES",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G28,25,24,1,0,1,23,0.00,0.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G29,25,23,0,0,0,23,0.00,0.00," PHOEBE SEOW SU KIAN, PHOEBE SEOW SU KIAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G3,25,23,0,0,0,23,0.00,0.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G30,25,23,1,0,1,22,0.00,0.00," PHOEBE SEOW SU KIAN, PHOEBE SEOW SU KIAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G31,25,23,0,0,0,23,0.00,0.00," ESTHER SONG YIK SAN, ESTHER SONG YIK SAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G32,25,23,0,0,0,23,0.00,0.00," FERNANDEZ CLAUDINE JEAN, FERNANDEZ CLAUDINE JEAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G33,25,23,0,0,0,23,0.00,0.00," LIM SEE CHEN, LIM SEE CHEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G34,25,23,0,0,0,23,0.00,0.00," LOKE MICHELLE, LOKE MICHELLE",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G35,25,23,1,0,1,22,0.00,0.00," TIMOTHY CHAN, TIMOTHY CHAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G4,25,25,1,0,1,24,0.00,0.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G5,25,25,1,0,1,24,0.00,0.00," TIMOTHY CHAN, TIMOTHY CHAN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G6,25,24,2,0,2,22,0.00,0.00," IVY CHAN TSU AI, IVY CHAN TSU AI",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G7,25,25,1,0,1,24,0.00,0.00," IVY CHAN TSU AI, IVY CHAN TSU AI",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G8,25,25,3,0,3,22,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G9,25,25,1,0,1,24,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G1,45,45,17,0,17,28,0.00,0.00, ZHAO YIBAO,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G1,45,45,9,0,9,36,0.00,0.00, RANI TAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G10,45,45,8,0,8,37,0.00,0.00, ROGER LOW,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G2,45,45,12,0,12,33,0.00,0.00, RANI TAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G3,45,45,1,0,1,44,0.00,0.00, RANI TAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G4,45,45,7,0,7,38,0.00,0.00, RANI TAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G5,45,45,10,0,10,35,0.00,0.00, RANI TAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G6,45,45,0,0,0,45,0.00,0.00," THOMAS MENKHOFF, KEVIN CHEONG",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G7,45,45,4,0,4,41,0.00,0.00, HANOI LOK,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G8,45,45,6,0,6,39,0.00,0.00, HANOI LOK,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G9,45,45,5,0,5,40,0.00,0.00, ROGER LOW,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1305,Modeling & Data Analytics,G1,44,44,2,0,2,42,0.00,0.00, ALDY GUNAWAN,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1305,Modeling & Data Analytics,G2,44,44,8,0,8,36,0.00,0.00, ALDY GUNAWAN,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1305,Modeling & Data Analytics,G3,44,44,5,0,5,39,0.00,0.00, KOH CHUAN LEONG,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1305,Modeling & Data Analytics,G4,44,44,13,0,13,31,0.00,0.00, KOH CHUAN LEONG,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1305,Modeling & Data Analytics,G5,44,44,6,0,6,38,0.00,0.00, JASON CHAN,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1307,Accounting for Entrepreneurs,G1,45,45,3,0,3,42,0.00,0.00, YUANTO KUSNADI,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G1,45,45,0,0,0,45,0.00,0.00, TAN SOR HOON,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G10,45,45,0,0,0,45,0.00,0.00, TONY SEE,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G11,45,45,0,0,0,45,0.00,0.00, JARED POON JUN KEAT,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G2,45,45,0,0,0,45,0.00,0.00, SOVAN PATRA,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G3,45,45,1,0,0,45,30.90,30.90, STEVEN BURIK,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G4,45,45,0,0,0,45,0.00,0.00, STEVEN BURIK,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G5,45,45,0,0,0,45,0.00,0.00, STEVEN BURIK,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G6,45,45,0,0,0,45,0.00,0.00, BRANDON YIP,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G7,45,45,0,0,0,45,0.00,0.00, JOSHUA THONG ZHENG JIE,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G8,45,45,1,0,0,45,11.00,11.00, JOSHUA THONG ZHENG JIE,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G9,45,45,0,0,0,45,0.00,0.00, TONY SEE,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G1,45,45,12,0,12,33,0.00,0.00, DON CHEN JIAQING,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G2,45,45,16,0,16,29,0.00,0.00, DON CHEN JIAQING,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G3,45,45,8,0,8,37,0.00,0.00, VENKAT,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G4,45,45,7,0,7,38,0.00,0.00, VENKAT,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G5,45,45,28,0,28,17,0.00,0.00," WHITNEY, ZHANG WEI",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G6,45,45,16,0,16,29,0.00,0.00," WHITNEY, ZHANG WEI",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G1,45,45,5,0,5,40,0.00,0.00, BEI HONG,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G10,45,45,6,0,6,39,0.00,0.00, HO KONG WENG,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G11,45,45,7,0,7,38,0.00,0.00, HO KONG WENG,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G12,45,45,6,0,6,39,0.00,0.00, HO KONG WENG,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G13,45,45,2,0,2,43,0.00,0.00, KOSMAS MARINAKIS,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G14,45,45,4,0,4,41,0.00,0.00, KOSMAS MARINAKIS,SOE
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G15,45,45,6,0,6,39,0.00,0.00, KOSMAS MARINAKIS,SOE
